law_id,state,content,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
MN1002,Minnesota,"Subd. 2.  Investigation. The chief of police or sheriff shall check criminal histories, records and warrant information relating to the applicant through the Minnesota Crime Information System, the national criminal record repository, and the National Instant Criminal Background Check System. The chief of police or sheriff shall also make a reasonable effort to check other available state and local record-keeping systems. The chief of police or sheriff shall obtain commitment information from the commissioner of human services as provided in section 245.041.",0.23800993,0.0,0.0105301635,0.044601522,0.10985989,0.94296986,0.33349815,0.47773296,0.13225228,0.0661709,0.0,0.84266996,0.20831823,0.024239803,0.040666565,0.0,0.0,0.3825972,0.16910186,0.57383996,0.06876668,0.02559965,0.0,0.011687816,0.033179134,0.0,0.03229859,0.0,0.52216804,0.19906412
MN1004,Minnesota,"No permit to carry shall be granted to a person unless the applicant:

(a) Is not a person prohibited by section 624.713 from possessing a pistol;

(b) Provides a firearms safety certificate recognized by the department of natural resources, evidence of successful completion of a test of ability to use a firearm supervised by the chief of police or sheriff or other satisfactory proof of ability to use a pistol safely; and

(c) Has an occupation or personal safety hazard requiring a permit to carry.",0.7329634,0.31749204,0.09645108,0.06876558,0.0,0.5467994,0.3862059,0.3326902,0.0,0.0,0.0,0.4069575,0.43393573,0.23463446,0.07197907,0.0,0.07452464,0.32698163,0.031350173,0.1856739,0.217116,0.0,0.5166146,0.0,0.0,0.036249503,0.0,0.024820305,1.3948457,0.057300292
MN1008,Minnesota,"Subd. 2. Access to firearms. A person is guilty of a gross misdemeanor who negligently stores or leaves a loaded firearm in a location where the person knows, or reasonably should know, that a child is likely to gain access, unless reasonable action is taken to secure the firearm against access by the child.

Subd. 3. Limitations. Subdivision 2 does not apply to a child's access to firearms that was obtained as a result of an unlawful entry.",0.57725656,0.0,0.3613474,0.0,0.0,0.66748244,0.44978002,0.617282,0.2505089,0.12448923,0.0,0.4281237,0.16953951,0.0,0.25636193,0.15725815,0.0,0.20503199,0.09633016,0.81537974,0.0,0.027124066,0.00863294,0.056962285,0.0550053,0.0,0.03148537,0.0,0.76830363,0.024066271
MN1010,Minnesota,"624.712  DEFINITIONS

Subd. 4.  Saturday night special pistol. -- ""Saturday night special pistol"" means a pistol other than an antique firearm or a pistol for which the propelling force is carbon dioxide, air or other vapor, or children's pop guns or toys, having a frame, barrel, cylinder, slide or breechblock:

     (1) of any material having a melting point (liquids) of less than 1,000 degrees Fahrenheit, or

     (2) of any material having an ultimate tensile strength of less than 55,000 pounds per square inch, or

     (3) of any powdered metal having a density of less than 7.5 grams per cubic centimeter.

624.716  SATURDAY NIGHT SPECIALS PROHIBITED; PENALTY

Any federally licensed firearms dealer who sells a Saturday night special pistol, or any person who manufactures or assembles a Saturday night special pistol in whole or in part, shall be guilty of a gross misdemeanor.",1.0123028,0.10929729,0.0,0.0101602385,1.5493124,0.0,0.0,0.0,0.28578368,0.13522227,0.0,0.0,0.0,0.09559219,0.0884996,0.161206,0.2199396,0.22524367,0.061002966,0.2705766,0.054364342,0.013734198,0.15248756,0.5985109,0.06818519,0.03067794,0.0,0.14385462,0.37227595,0.20728934
MN1011,Minnesota,"The following persons shall not be entitled to possess ammunition or a pistol or semiautomatic military-style assault weapon or, except for clause (1), any other firearm:



     (1) a person under the age of 18 years except that a person under 18 may possess ammunition designed for use in a firearm that the person may lawfully possess and may carry or possess a pistol or semiautomatic military-style assault weapon (i) in the actual presence or under the direct supervision of the person's parent or guardian, (ii) for the purpose of military drill under the auspices of a legally recognized military organization and under competent supervision, (iii) for the purpose of instruction, competition, or target practice on a firing range approved by the chief of police or county sheriff in whose jurisdiction the range is located and under direct supervision; or (iv) if the person has successfully completed a course designed to teach marksmanship and safety with a pistol or semiautomatic military-style assault weapon and approved by the commissioner of natural resources;

",0.7107289,0.10280254,0.032052804,0.58522016,0.0,0.0,0.0,0.56333274,0.097506434,0.43067455,0.0,0.16640106,0.0,0.037337817,0.0,0.56763166,0.11532371,0.2710752,0.003942975,1.2545269,0.020333065,0.0,0.0,0.0,0.27480516,0.0,0.72053283,0.2896129,1.1744984,0.08069414
MN1012,Minnesota,"A person under age 16 may possess a firearm without being accompanied by a parent or guardian:

(1) on land owned by, or occupied as the principal residence of, the person or the person's parent or guardian;

(2) while participating in an organized target shooting program with adult supervision;

(3) while the person is participating in a firearms safety program or traveling to and from class; or

(4) if the person is age 14 or 15 and has a firearms safety certificate.",0.67456186,0.005551843,0.95014465,0.09678959,0.062488806,0.2180582,0.65143645,0.121915966,0.0406436,0.06248988,0.43175256,0.103575036,0.100335084,0.0019961053,0.2762354,0.0,0.059765235,0.097479336,0.024168381,0.0,0.3579232,0.0,0.0,0.17509441,0.13332182,0.12831987,0.04035166,0.03664503,0.99933773,0.0851289
MN1014,Minnesota,"(b) A person who does either of the following is guilty of a felony:

         (1) transfers a pistol or semiautomatic military-style assault weapon to a person under the age of 18 in violation of subdivisions 1 to 13; or

         (2) transfers a pistol or semiautomatic military-style assault weapon to a person under the age of 18 who has made a false statement in order to become a transferee, if the transferor knows or has reason to know the transferee has made the false statement.",0.72064894,0.13600466,0.7165233,0.0,0.117234424,0.084400795,0.6557269,0.58671623,0.28652638,0.0,0.0421927,0.016874183,0.12543711,0.14485544,0.32886237,0.25271055,0.0,0.0,0.020089269,0.47328612,0.28560722,0.060738705,0.19818737,0.4062789,0.052366685,0.045532566,0.0,0.0445972,0.5354476,0.0
MN1017,Minnesota,"Subdivision 1.  Misdemeanor and gross misdemeanor crimes. (a) Whoever does any of the following is guilty of a crime and may be sentenced as provided in paragraph (b): … (6) outside of a municipality and without the parent's or guardian's consent, furnishes a child under 14 years of age, or as a parent or guardian permits the child to handle or use, outside of the parent's or guardian's presence, a firearm or airgun of any kind, or any ammunition or explosive. ... Subd. 1b.  Felony; furnishing to minors. -- Whoever, in any municipality of this state, furnishes a minor under 18 years of age with a firearm, airgun, ammunition, or explosive without the prior consent of the minor's parent or guardian or of the police department of the municipality is guilty of a felony and may be sentenced to imprisonment for not more than ten years or to payment of a fine of not more than $ 20,000, or both. Possession of written evidence of prior consent signed by the minor's parent or guardian is a complete defense to a charge under this subdivision.",0.8508475,0.0,0.0,1.0325896,0.5731628,0.08227501,0.0,0.03390881,0.08572996,0.08651455,0.0506717,0.0,0.18335769,0.15247235,0.08090286,0.49124315,0.20289397,0.023372898,0.2151777,1.5522524,0.24960056,0.0,0.0,0.16399056,0.05361182,0.015919996,0.11627591,0.181427,0.0,0.24168536
MN1019,Minnesota,"A person, other than a peace officer, as defined in section 626.84, subdivision 1, who carries, holds, or possesses a pistol in a motor vehicle, snowmobile, or boat, or on or about the person's clothes or the person, or otherwise in possession or control in a public place, as defined in section 624.7181, subdivision 1, paragraph (c), without first having obtained a permit to carry the pistol is guilty of a gross misdemeanor. A person who is convicted a second or subsequent time is guilty of a felony.",0.5896403,0.0,0.82524467,0.0,0.008243785,0.3821097,0.40448633,0.2969287,0.059005037,0.0,0.27819923,0.21696745,0.20901899,0.0,0.40635994,0.13287668,0.0,0.15334411,0.0,0.21267316,0.4067341,0.012001737,0.03757725,0.13162842,0.06816011,0.044333555,0.07593244,0.014848013,0.80553424,0.11001999
MN1020,Minnesota,"“Carry” does not include: (3) the carrying of a BB gun, rifle, or shotgun by a person who has a permit under section 624.714;",0.9680233,0.17338155,0.18458708,0.0,0.023927659,0.24166918,0.0,0.23115452,0.81759727,0.05855707,0.0,0.0,0.33212167,0.0,0.3670479,0.23941043,0.0,0.0,0.0,0.9271989,0.0,0.5457956,0.30234563,0.28640673,0.0,0.0,0.0,0.0,0.8710679,0.0
MN1022,Minnesota,"No person shall deliver a pistol to a proposed transferee until seven days after the date of the agreement to transfer as stated on the report delivered to a chief of police or sheriff in accordance with subdivision 1 unless the chief of police or sheriff waives all or a portion of the seven day waiting period. No person shall deliver a pistol to a proposed transferee after receiving a written notification that the chief of police or sheriff has determined that the proposed transferee is prohibited by section 624.713 from possessing a pistol. If the transferor makes a report of transfer and receives no written notification of disqualification of the proposed transferee within seven days of the date of the agreement to transfer, the pistol may be delivered to the transferee.",0.81248105,0.17568275,0.0,1.4429898,0.033706274,0.0,0.3213047,0.023496645,0.05951279,0.0,0.27585977,0.0,0.3704388,0.10131248,0.0,0.0,0.7710031,0.0,0.0,0.0,0.0,0.0,0.1746808,0.42284617,0.35026097,0.058510542,0.0,0.0,1.2613678,0.1742978
MN1028,Minnesota,"The following persons shall not be entitled to possess ammunition or a pistol or semiautomatic military-style assault weapon or.. any other firearm: (3) a person who is or has ever been committed in Minnesota or elsewhere by a judicial determination that the person is mentally ill, developmentally disabled, or mentally ill and dangerous to the public, as defined in section 253B.02, to a treatment facility",0.48928115,0.0,0.573663,0.0,0.0,0.28743914,0.45147395,0.5760161,0.03154912,0.10714259,0.0,0.4996065,0.017314214,0.0,0.25793996,0.031149983,0.050618824,0.15222928,0.0,0.38630766,0.073656134,0.18754432,0.22194204,0.05759262,0.0,0.12815721,0.35543993,0.065291926,1.5814947,0.04368151
MN1030,Minnesota,"624.713: The following persons shall not be entitled to possess ammunition or a pistol or semiautomatic military-style assault weapon or, except for clause (1), any other firearm: (10) a person who: (13) a person who is subject to an order for protection as described in section 260C.201, subdivision 3, paragraph (d), or 518B.01, subdivision 6, paragraph (g). 518B.01 Subd. 2(b): “Family or household members” means:..(7) persons involved in a significant romantic or sexual relationship. 609.2242, Subd. 3(f): Except as otherwise provided in paragraphs (b) and (h), when a person is convicted of a violation of this section or section 609.221, 609.222, 609.223, 609.224, or 609.2247 and the court determines that the assault was against a family or household member, the court shall order the defendant to transfer any firearms that the person possesses, within three business days, to a federally licensed firearms dealer, a law enforcement agency, or a third party who may lawfully receive them.",0.98240274,0.115673706,0.0,0.0,1.5503087,0.0,0.028547382,0.0,0.26104328,0.1958128,0.0,0.0,0.0,0.0067719715,0.04839532,0.11538816,0.2948999,0.2428137,0.34659374,0.0,0.015921248,0.030191625,0.09361876,0.5873285,0.0,0.0,0.0,0.20684128,0.5033408,0.13497765
MN1035,Minnesota,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless— 

(A) after the most recent proposal of such transfer by the transferee— 

(i) the transferor has— 

(I) received from the transferee a statement of the transferee containing the information described in paragraph (3); 

(II) verified the identity of the transferee by examining the identification document presented; 

(III) within 1 day after the transferee furnishes the statement, provided notice of the contents of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(IV) within 1 day after the transferee furnishes the statement, transmitted a copy of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(ii) (I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or 

(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law.",1.1511353,0.47370005,0.0,0.0,0.080250815,0.0,0.0,0.09301393,0.0,1.0072201,0.0,0.0,0.0,0.5647964,0.0043425024,0.0,0.0,0.52656263,0.0050883046,0.0,0.24801911,0.15103142,0.0,0.073474124,1.1349849,0.0,0.0,0.25353146,0.0,0.0
MN1036,Minnesota,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",1.1304172,1.5503241,0.21898255,0.0,0.14654487,0.007938479,0.0,0.6401285,0.0,0.023163376,0.0,0.0,0.0,0.631257,0.0,0.38286886,0.98174536,0.1186398,0.0,0.0,0.32454222,0.0,0.0,0.058814336,0.3559784,0.0,0.0,0.0,0.624652,0.0041747675
MN1040,Minnesota,"Common law castle doctrine. Common law castle doctrine was solidified in the United States throughout the 19th century.  “By the beginning of the twentieth century it was well accepted in the United States that a man attacked in his own home had no duty to retreat before using deadly force, so long as he reasonably believed it necessary to save his own life.” Indeed, by the 1920s, sources note that the castle doctrine expanded to cover situations where the individual had a reasonable fear of imminent death or severe bodily harm. (Catalfamo 509).",0.13358,0.2969987,0.15381986,0.049371265,0.0,0.9054781,0.0,0.0,0.09114384,0.01277411,0.06332314,1.6589931,0.0,0.09127676,0.0,0.018028866,0.0,0.09441475,0.0,0.0,0.0067447363,0.0,0.0,0.63946354,0.06411523,0.0,0.20439671,0.0,0.9780462,0.0
MN1044,Minnesota,"The legislature preempts all authority of a home rule charter or statutory city including a city of the first class, county, town, municipal corporation, or other governmental subdivision, or any of their instrumentalities, to regulate firearms, ammunition, or their respective components to the complete exclusion of any order, ordinance or regulation by them",0.7985579,0.378838,0.82159644,0.0,0.0,0.93082875,0.0,0.09473193,0.20807816,0.1712464,0.013069059,0.3242693,0.27328312,0.1517655,0.05562754,0.05969711,0.0,0.18566616,0.00333669,0.34702283,0.19016433,0.0018797654,0.14790533,0.13170809,0.020301672,0.041266225,0.0,0.0,0.026279166,0.14232443
MN1047,Minnesota,"(a) Except as otherwise provided in paragraph (b), a person who does any of the following is guilty of a gross misdemeanor:

(2) transfers a pistol or semiautomatic military-style assault weapon to a person who has made a false statement in order to become a transferee, if the transferor knows or has reason to know the transferee has made the false statement;

(4) makes a false statement in order to become a transferee of a pistol or semiautomatic military-style assault weapon knowing or having reason to know the statement is false.

(b) A person who does either of the following is guilty of a felony:

(1) transfers a pistol or semiautomatic military-style assault weapon to a person under the age of 18 in violation of subdivisions 1 to 13; or

(2) transfers a pistol or semiautomatic military-style assault weapon to a person under the age of 18 who has made a false statement in order to become a transferee, if the transferor knows or has reason to know the transferee has made the false statement.",0.67078286,0.81057376,0.0,0.9416738,0.039579384,0.04471315,0.0,0.015712168,0.013896551,0.5494611,0.0,0.06479534,0.05225166,0.0,0.0,0.7090663,0.047074478,0.030965868,0.29703882,0.0,0.5118975,0.063323,0.18286268,0.13742481,0.31342188,0.0,0.8035469,0.17485403,0.0,0.13036704
MO1001,Missouri,"Before a permit is issued, the sheriff shall make only such inquiries as he deems necessary into the accuracy of the statements made in the application. The sheriff may require that the applicant display a Missouri operator's license or other suitable identification. The sheriff shall issue the permit within a period not to exceed seven days after submission of the properly completed application excluding Saturdays, Sundays or legal holidays. The sheriff may refuse to issue the permit if he determines that any of the requirements specified in subsection 1 of this section have not been met, or if he has reason to believe that the applicant has rendered a false statement regarding any of the provisions in subsection 1 of this section. If the application is approved, the sheriff shall issue a permit and a copy thereof to the applicant.",1.099729,0.1719419,0.0,1.0290129,0.023747707,0.0,0.0,0.06382042,0.0,0.5158826,0.12986054,0.06463468,0.21792232,0.33970132,0.0,0.15286523,0.40901425,0.1838787,0.0,1.2190198,0.19183673,0.0,0.15791714,0.15528867,0.15719241,0.0,0.17010598,0.2283829,0.0,0.032018058
MO1003,Missouri,"Before a permit is issued, the sheriff shall make only such inquiries as he deems necessary into the accuracy of the statements made in the application. The sheriff may require that the applicant display a Missouri operator's license or other suitable identification. The sheriff shall issue the permit within a period not to exceed seven days after submission of the properly completed application excluding Saturdays, Sundays or legal holidays. The sheriff may refuse to issue the permit if he determines that any of the requirements specified in subsection 1 of this section have not been met, or if he has reason to believe that the applicant has rendered a false statement regarding any of the provisions in subsection 1 of this section. If the application is approved, the sheriff shall issue a permit and a copy thereof to the applicant.",1.0997283,0.17194173,0.0,1.0290143,0.023746919,0.0,0.0,0.063820384,0.0,0.5158838,0.12986065,0.064635895,0.2179217,0.33970174,0.0,0.15286395,0.4090135,0.1838777,0.0,1.2190194,0.19183716,0.0,0.15791678,0.1552887,0.15719214,0.0,0.17010514,0.22838318,0.0,0.032018587
MO1007,Missouri,"1. A person commits the crime of unlawful use of weapons if he or she knowingly:

(1) Carries concealed upon or about his or her person a knife, a firearm, a blackjack or any other weapon readily capable of lethal use.",0.86120105,0.07095052,0.31642434,0.07095074,0.0,0.21001604,0.0,0.12949005,1.1822647,0.0,0.104167484,0.0,0.0,0.0,0.20722426,0.0,0.115815885,0.19900823,0.05554372,0.018593796,0.0,0.7904433,0.1829976,0.13521108,0.01070912,0.42916664,0.017982885,0.033360958,0.21021941,0.025406001
MO1013,Missouri,"1. A person commits the crime of unlawful transfer of weapons if he: [ . . .] (2) Knowingly sells, leases, loans, gives away or delivers a blackjack to a person less than eighteen years old without the consent of the child's custodial parent or guardian, or recklessly, as defined in section 562.016, R.S.Mo., sells, leases, loans, gives away or delivers any firearm to a person less than eighteen years old without the consent of the child's custodial parent or guardian; provided, that this does not prohibit the delivery of such weapons to any peace officer or member of the armed forces or national guard while performing his official duty.",0.7797902,0.095013276,0.0,0.047144387,0.33408368,0.0,0.73585325,0.19090079,0.5480793,0.049916796,0.08210578,0.0,0.28690535,0.4094793,0.013881059,0.0,0.0,0.0,0.06465032,0.0839329,0.20104389,0.0,0.056714147,0.12454284,0.07000489,0.4766384,0.54420197,0.0,0.37639526,0.24765937
MO1015,Missouri,The sheriff shall issue the permit within a period not to exceed seven days after submission,0.8926442,0.14962776,0.21747707,0.19872008,0.19759883,0.0,0.31991073,0.0,1.0494651,0.14763357,0.2765147,0.0,0.016499829,0.0010579809,0.018552799,0.0,0.0,0.0,0.0,0.61960214,0.11457311,0.8348401,0.39578474,0.47744483,0.0,0.0,0.057485223,0.0,0.0704762,0.0
MO1018,Missouri,"Mo. Rev. Stat. § 571.080(1):A person commits the crime of transfer of a concealable firearm without a permit if:    (1) He buys, leases, borrows, exchanges or otherwise receives any concealable firearm, unless he first obtains and delivers to the person delivering the firearm a valid permit authorizing the acquisition of the firearm                                                                 Mo. Rev. Stat. § 571.090(1):A permit to acquire a concealable firearm shall be issued by the sheriff of the county in which the applicant resides, if all of the statements in the application are true, and applicant (1) is at least twenty-one years of age",0.49359724,0.15957738,0.39334473,0.0,0.3087818,0.4656799,0.43578893,0.57074267,0.0,0.0,0.05156366,0.30793437,0.23787934,0.0,0.26037258,0.042481557,0.028896043,0.043149177,0.13715665,0.20510456,0.26600677,0.13653962,0.0,0.17357157,0.023677664,0.016052973,0.057050813,0.025973134,0.6092751,0.26876575
MO1020,Missouri,"A person commits the crime of unlawful transfer of weapons if he: ...  (2) Knowingly sells, leases, loans, gives away or delivers a blackjack to a person less than eighteen years old without the consent of the child's custodial parent or guardian, or recklessly, as defined in section 562.016, sells, leases, loans, gives away or delivers any firearm to a person less than eighteen years old without the consent of the child's custodial parent or guardian; provided, that this does not prohibit the delivery of such weapons to any peace officer or member of the Armed Forces or National Guard while performing his official duty;",0.44951436,0.35636172,0.5825958,0.032690264,0.037682697,0.024767717,0.9060339,0.3057815,0.0,0.0,0.31259492,0.2407258,0.20223154,0.007521162,0.24122593,0.041327108,0.11808079,0.06068959,0.16331075,0.08236192,0.543563,0.059600722,0.0,0.33716315,0.0,0.020005904,0.0,0.030896373,0.8432897,0.15618616
MO1022,Missouri,"In any jurisdiction in which the open carrying of firearms is prohibited by ordinance, the open carrying of firearms shall not be prohibited in accordance with the following: (a) Any person with a valid concealed carry endorsement or permit who is open carrying a firearm shall be required to have a valid concealed carry endorsement or permit from this state, or a permit from another state that is recognized by this state, in his or her possession at all times;",0.96879923,0.22584303,0.7564267,0.10323495,0.03913942,0.453704,0.42940623,0.17271982,0.36839384,0.0,0.097706385,0.0,0.26170906,0.0,0.119493395,0.0,0.0,0.22976874,0.09010651,0.7675398,0.23582494,0.0,0.32954416,0.3007225,0.0,0.06341346,0.0,0.0,0.16406398,0.07854183
MO1024,Missouri,"A permit to acquire a concealable firearm shall be issued by the sheriff of the county in which the applicant resides….The permit shall recite the date of issuance, that it is invalid after thirty days, the name and address of the person to whom granted, the nature of the transaction, and a physical description of the applicant. The applicant shall sign the permit in the presence of the sheriff.",0.65980726,0.16506475,0.45831132,0.0,0.13760684,0.9104104,0.23452528,0.04152534,0.0,0.0,0.023931354,0.6815995,0.25227702,0.0,0.0,0.04458202,0.0,0.53835243,0.028915241,0.33527076,0.09620347,0.06351963,0.38263604,0.12858225,0.024988953,0.0,0.0012946274,0.0,0.47324473,0.02824684
MO1026,Missouri,"If the permit is used, the person who receives the permit from the applicant shall return it to the sheriff within thirty days after its expiration, with a notation thereon showing the date and manner of disposition of the firearm and a description of the firearm including the make, model and serial number. The sheriff shall keep a record of all applications for permits, his action thereon, and shall preserve all returned permits.",0.7260675,0.0,0.307396,0.083016835,0.104995355,0.63976437,0.2370825,0.29696688,0.0,0.0,0.019847859,0.68302244,0.25947198,0.06048427,0.0,0.06644853,0.0,0.6138285,0.0,0.0,0.0,0.1504231,0.80975723,0.0,0.000418121,0.0,0.010658103,0.045842744,0.9072339,0.0
MO1038,Missouri,"A person commits the crime of unlawful possession of a concealable firear, if he has any concealable firearm in his possession and: 2)…is currently adjudged mentally incompetent.",0.834592,0.297208,0.42855683,0.0,0.20432909,0.0,0.11912313,0.016294412,1.2087473,0.0,0.66306776,0.092072465,0.056099657,0.0,0.0504944,0.089738876,0.015545624,0.047041543,0.0,0.0,0.0,0.80571365,0.024436038,0.0,0.053833853,0.0,0.04482629,0.014258745,0.59350973,0.0
MO1039,Missouri,1. A person commits the offense of unlawful possession of a firearm if such person knowingly has any firearm in his or her possession and: (2) is currently adjudged mentally incompetent.,0.70925325,0.07767472,0.0,0.19017215,0.19123515,0.0,0.13392013,0.0,1.6307633,0.07387853,0.24083413,0.14057377,0.0,0.0,0.0,0.0,0.036639344,0.26341772,0.0,0.0,0.0,1.1079597,0.0,0.027171059,0.0,0.3269195,0.0030703584,0.02846723,0.0,0.0
MO1046,Missouri,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless— 

(A) after the most recent proposal of such transfer by the transferee— 

(i) the transferor has— 

(I) received from the transferee a statement of the transferee containing the information described in paragraph (3); 

(II) verified the identity of the transferee by examining the identification document presented; 

(III) within 1 day after the transferee furnishes the statement, provided notice of the contents of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(IV) within 1 day after the transferee furnishes the statement, transmitted a copy of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(ii) (I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or 

(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law.",1.1511354,0.47370043,0.0,0.0,0.08025114,0.0,0.0,0.09301384,0.0,1.0072197,0.0,0.0,0.0,0.5647956,0.004342785,0.0,0.0,0.5265623,0.005087754,0.0,0.24801902,0.1510314,0.0,0.07347443,1.134985,0.0,0.0,0.25353163,0.0,0.0
MO1047,Missouri,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",1.1304175,1.5503238,0.2189825,0.0,0.14654538,0.007938247,0.0,0.64012885,0.0,0.023163289,0.0,0.0,0.0,0.63125694,0.0,0.38286847,0.9817452,0.11864027,0.0,0.0,0.32454208,0.0,0.0,0.05881449,0.35597822,0.0,0.0,0.0,0.62465084,0.00417486
MO1051,Missouri,"Common law castle doctrine. Common law castle doctrine was solidified in the United States throughout the 19th century.  “By the beginning of the twentieth century it was well accepted in the United States that a man attacked in his own home had no duty to retreat before using deadly force, so long as he reasonably believed it necessary to save his own life.” Indeed, by the 1920s, sources note that the castle doctrine expanded to cover situations where the individual had a reasonable fear of imminent death or severe bodily harm. (Catalfamo 509).",0.13358015,0.29699886,0.15381977,0.049370516,0.0,0.90547776,0.0,0.0,0.09114342,0.012773786,0.063323334,1.6589923,0.0,0.091277115,0.0,0.01802957,0.0,0.094414905,0.0,0.0,0.006745266,0.0,0.0,0.63946337,0.06411527,0.0,0.20439689,0.0,0.9780491,0.0
MO1052,Missouri,"Before a permit is issued, the sheriff shall make only such inquiries as he deems necessary into the accuracy of the statements made in the application. The sheriff may require that the applicant display a Missouri operator's license or other suitable identification. The sheriff shall issue the permit within a period not to exceed seven days after submission of the properly completed application excluding Saturdays, Sundays or legal holidays. The sheriff may refuse to issue the permit if he determines that any of the requirements specified in subsection 1 of this section have not been met, or if he has reason to believe that the applicant has rendered a false statement regarding any of the provisions in subsection 1 of this section. If the application is approved, the sheriff shall issue a permit and a copy thereof to the applicant.",1.0997287,0.17194198,0.0,1.0290126,0.023747485,0.0,0.0,0.06382075,0.0,0.51588386,0.12986143,0.06463545,0.21792215,0.33970144,0.0,0.15286516,0.40901387,0.1838785,0.0,1.2190198,0.19183637,0.0,0.157917,0.15528753,0.15719177,0.0,0.17010541,0.22838293,0.0,0.03201785
MO1056,Missouri,"A concealed carry permit issued pursuant to sections 571.101 to 571.121, a valid concealed carry endorsement issued prior to August 28, 2013, or a concealed carry endorsement or permit issued by another state or political subdivision of another state shall authorize the person in whose name the permit or endorsement is issued to carry concealed firearms on or about his or her person or vehicle throughout the state. No concealed carry permit issued pursuant to sections 571.101 to 571.121, valid concealed carry endorsement issued prior to August 28, 2013, or a concealed carry endorsement or permit issued by another state or political subdivision of another state shall authorize any person to carry concealed firearms into: (10) Any higher education institution or elementary or secondary school facility without the consent of the governing body of the higher education institution or a school official or the district school board, unless the person with the concealed carry endorsement or permit is a teacher or administrator of an elementary or secondary school who has been designated by his or her school district as a school protection officer and is carrying a firearm in a school within that district, in which case no consent is required. Possession of a firearm in a vehicle on the premises of any higher education institution or elementary or secondary school facility shall not be a criminal offense so long as the firearm is not removed from the vehicle or brandished while the vehicle is on the premises;",0.91152394,0.46500862,0.0,0.5223936,0.53572994,0.0,0.0,0.40914062,0.0,0.7812632,0.059665736,0.0,0.08728658,0.0,0.047202658,0.2790991,0.07407193,0.33957744,0.4511043,0.6345742,0.0,0.0,0.111884326,0.3448013,0.13099416,0.054578826,0.0,0.2029377,0.0,0.0
